city,streetAddress,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,yearBuilt,latestPrice,numPriceChanges,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,avgSchoolRating,numOfBathrooms,numOfBedrooms,numOfStories,numOfSchools,predicted_prices_nn
austin,10907 Hidden Caves Way,78726,30.39969063,-97.8456955,1.98,0,True,False,True,False,False,Single Family,2014,499900,3,0,2,1,1,0,0,1,0,8276.0,2515,7.0,3.0,4,2,3,443231.88
austin,15201 Sabal Palm Rd,78724,30.25625992,-97.57807159,1.98,1,True,True,True,False,False,Single Family,2006,194900,4,0,3,2,0,2,0,0,0,5749.0,1117,2.666666667,2.0,3,1,3,274878.12
del valle,6604 Plains Crest Dr,78617,30.162817,-97.63680267,1.98,0,True,False,True,False,True,Single Family,2007,199000,1,0,5,1,0,0,0,0,0,4312.0,1992,3.0,3.0,4,2,3,382464.22
austin,1800 N River Hills Rd,78733,30.33398247,-97.84978485,1.98,2,True,True,True,False,False,Single Family,2001,895000,1,0,1,2,1,0,0,0,0,80150.4,1696,9.333333333,2.0,1,1,4,549377.7
austin,4323 Shadow Oak Ln,78746,30.33577919,-97.78722382,1.98,0,True,False,True,False,False,Single Family,1991,1134000,2,0,3,1,0,0,0,0,0,25700.4,3593,9.0,5.0,5,2,2,1243604.6
austin,5408 Sendero Hills Pkwy,78724,30.28487206,-97.64666748,1.98,2,True,True,True,False,True,Single Family,2007,395000,2,0,1,2,0,0,0,0,0,6229.0,1784,3.666666667,3.0,3,2,4,283865.44
austin,8008 Annalise Dr,78744,30.17634392,-97.69683075,1.98,2,True,True,True,False,False,Single Family,2015,335000,2,1,6,2,5,2,0,0,0,5488.0,2503,3.666666667,4.0,4,2,3,528077.0
austin,15111 Sabal Palm Rd,78724,30.25645065,-97.57849884,1.98,0,True,False,True,False,False,Single Family,2006,167500,6,0,5,1,0,0,0,0,0,5749.0,867,2.666666667,1.0,2,1,3,254446.53
austin,1508 Australis Cv,78732,30.361398699999995,-97.90909576,1.98,0,True,False,True,False,True,Single Family,2007,589000,11,0,4,2,1,2,0,1,0,11761.2,3663,8.666666667000001,4.0,4,2,3,667438.7
austin,5710 Carry Back Ln,78746,30.33169746,-97.80214691,1.98,2,True,True,True,True,True,Single Family,1991,1139000,3,0,8,2,0,0,0,0,0,16988.4,3785,9.0,4.0,4,2,2,1225422.6
austin,8913 Southwick Dr,78724,30.2798748,-97.62934113,1.98,2,True,True,True,False,False,Single Family,2013,223000,2,0,4,2,0,2,0,0,0,5357.0,1203,3.666666667,2.0,3,1,4,279993.2
austin,15109 Sabal Palm Rd,78724,30.25651741,-97.57863617,1.98,2,True,True,True,False,True,Single Family,2006,220000,2,0,3,2,1,0,0,0,0,5749.0,1326,2.666666667,2.0,3,1,3,292015.62
austin,316 Dawn River Cv,78732,30.34926605,-97.91744995,1.98,3,True,True,True,False,True,Single Family,2010,1584999,14,0,6,2,1,3,0,1,0,54885.6,5745,8.333333332999999,6.0,4,2,3,1405807.2
austin,8021 Izetta Ln,78744,30.176443100000004,-97.69622803,1.98,0,True,False,True,False,False,Single Family,2015,267500,1,0,4,1,0,0,0,0,0,6011.0,1465,3.666666667,2.0,3,1,3,243770.77
austin,14605 Springs Edge Dr,78717,30.49701691,-97.78974915,2.21,2,True,True,True,False,False,Single Family,2004,295000,11,0,4,3,0,0,0,0,0,5096.0,1829,8.333333332999999,3.0,3,2,3,225188.88
austin,5709 Sam Houston Cir,78731,30.35310555,-97.78970337,1.98,2,True,True,True,False,True,Single Family,1979,1995000,1,0,4,2,3,1,0,0,0,10323.0,3528,7.0,3.0,4,2,3,1087580.9
del valle,7233 Great Panda Cv,78617,30.15483284,-97.64456177,1.98,0,True,False,True,False,False,Single Family,2001,199000,2,0,4,1,0,0,0,0,0,5793.0,2035,3.0,3.0,3,2,3,391299.62
austin,1602 Lipan Trl,78733,30.34181023,-97.86912537,1.98,2,True,True,True,False,True,Single Family,2017,795000,5,0,6,3,0,0,0,0,0,13503.6,2702,8.0,3.0,4,1,4,730037.1
austin,2508 Ionian Cv,78730,30.33725739,-97.83000946,1.98,0,True,False,True,False,False,Single Family,2019,1130000,4,0,5,1,0,0,0,0,0,17424.0,3821,7.0,4.0,4,1,3,1028374.3
austin,13304 Bright Sky Overlook,78732,30.36324883,-97.90933228,1.98,3,True,True,True,False,False,Single Family,2007,700000,3,0,2,2,2,2,0,0,0,12196.8,3783,8.666666667000001,4.0,4,2,3,819041.44
austin,9904 Liriope Cv,78750,30.44404411,-97.79943848,1.98,2,True,True,True,False,False,Single Family,1998,675000,1,0,3,2,0,0,0,0,0,13503.6,2654,8.666666667000001,3.0,4,1,3,647393.0
austin,5405 Park At Woodlands Dr,78724,30.27640152,-97.63108063,1.98,0,True,False,True,False,False,Single Family,2007,239900,2,0,4,1,0,0,0,0,0,7230.0,1915,3.666666667,2.0,3,1,4,281386.16
austin,4110 Bunny Run APT 6,78746,30.34319687,-97.80898285,1.98,3,True,True,True,False,True,Single Family,1996,899000,9,0,3,2,0,0,0,0,0,26571.6,4169,9.0,4.0,5,2,2,1148222.6
del valle,12304 Ferrystone Glen Dr,78617,30.16135216,-97.63458252,1.98,2,True,True,True,False,False,Single Family,2014,233000,6,0,5,2,1,1,0,1,0,5532.0,1695,3.0,2.0,3,1,3,285518.88
austin,9900 Liriope Cv,78750,30.4438839,-97.79962158,1.98,2,True,True,True,False,False,Single Family,1999,500000,5,0,4,2,0,0,0,0,0,11325.6,2312,8.666666667000001,2.0,4,1,3,423809.44
austin,8017 Long Canyon Dr,78730,30.37311554,-97.80888367,1.98,2,True,True,True,False,False,Single Family,1994,879900,1,0,4,3,0,0,0,0,0,64468.8,3234,7.0,4.0,4,2,3,834394.9
austin,7229 Brick Slope Path,78744,30.16241837,-97.72266388,1.98,2,True,True,True,False,False,Single Family,2016,415000,2,0,2,2,2,1,0,1,0,7710.0,2705,3.666666667,3.0,4,2,3,376405.3
austin,15105 Verela Dr,78725,30.23740005,-97.5801239,1.98,0,True,False,True,False,False,Single Family,2014,224999,1,0,4,1,0,0,0,0,0,4356.0,1950,3.0,3.0,4,2,3,391110.53
austin,4301 Shadow Oak Ln,78746,30.33403397,-97.7865448,1.98,0,True,False,True,True,False,Single Family,1991,1475000,2,0,3,1,0,0,0,0,0,33541.2,4229,9.0,5.5,4,2,2,1591479.8
austin,10013 Barbrook Dr,78726,30.43695068,-97.8302536,1.98,0,True,False,True,False,False,Single Family,2004,445000,1,0,4,1,0,0,0,0,0,9104.0,3210,7.0,3.0,4,2,3,645055.56
austin,12412 Alcanza Dr,78739,30.17959023,-97.92099762,1.98,0,True,False,True,False,True,Single Family,2007,769000,2,0,3,2,1,0,0,1,0,13068.0,4619,8.0,4.0,4,2,3,893043.1
austin,4615 Truth Way,78725,30.24004364,-97.57442474,1.98,0,True,False,True,False,False,Single Family,2016,190000,1,0,2,0,0,0,0,0,0,3057.0,1110,3.0,2.0,3,1,3,237120.17
austin,5413 Agatha Cir,78724,30.28487015,-97.64788818,1.98,4,True,True,True,False,True,Single Family,2006,445000,1,0,6,3,1,1,0,0,0,6947.0,1763,3.666666667,3.0,3,2,4,331684.25
austin,5707 Sam Houston Cir,78731,30.35322952,-97.7899704,1.98,2,True,True,True,False,True,Single Family,1981,859000,3,0,2,2,0,0,0,1,0,7797.0,3028,7.0,3.0,4,2,3,778698.94
austin,5309 Gooding Dr,78744,30.17658234,-97.69337463,1.98,0,True,False,True,False,False,Single Family,2014,292076,3,0,4,1,1,2,0,1,0,4399.0,1667,3.666666667,3.0,3,2,3,271554.78
austin,5800 Vasey,78724,30.25663757,-97.5798111,1.98,0,True,False,True,False,True,Single Family,2006,199000,2,0,2,1,0,0,0,0,0,6926.0,1443,2.666666667,2.0,3,1,3,267652.88
austin,10502 Plumewood Dr,78750,30.43073654,-97.80802155,1.98,2,True,True,True,False,False,Single Family,1977,599000,2,0,4,2,0,0,0,0,0,12196.8,2593,8.666666667000001,2.0,3,1,3,524216.5
austin,3845 Hunterwood Point,78746,30.33976173,-97.81074524,1.98,3,True,True,True,False,False,Single Family,1996,2649000,5,0,5,2,2,2,0,0,0,45302.4,5469,9.0,6.0,5,2,2,1939779.8
austin,245 Saddleback Rd,78737,30.17263031,-97.99845886,2.01,0,True,False,True,False,False,Single Family,2006,414900,3,0,4,1,0,0,0,0,0,10890.0,2843,8.0,3.0,4,1,2,517032.47
austin,5608 Wolf Ct,78731,30.35274506,-97.79386139,1.98,2,True,True,True,False,True,Townhouse,1995,429900,2,1,4,2,2,1,0,1,0,4138.0,1456,7.0,2.0,2,1,3,547763.3
austin,716 N Commons Ford Rd,78733,30.33999252,-97.8828125,1.98,2,True,True,True,False,False,Single Family,2000,1050000,2,0,7,3,4,3,0,0,0,45738.0,3486,8.0,4.0,5,2,4,1090630.5
del valle,11828 Chambers Peak Cv,78617,30.16151428,-97.6412735,1.98,0,True,False,True,False,False,Single Family,2005,160000,4,0,3,1,0,0,0,0,0,5662.0,1036,3.0,1.0,3,1,3,160840.33
austin,5810 Vasey,78724,30.25724792,-97.57940674,1.98,0,True,False,True,False,False,Single Family,2006,205000,1,0,3,1,0,0,0,0,0,6054.0,1952,2.666666667,3.0,4,2,3,290808.53
austin,3837 Hunterwood Point,78746,30.34000778,-97.81137085,1.98,3,True,True,True,True,False,Single Family,1998,2249000,3,0,4,2,1,1,0,1,0,47044.8,6673,9.0,7.0,6,2,2,2398741.5
austin,5357 Agatha Cir,78724,30.2842598,-97.64809418,1.98,1,True,True,True,False,True,Single Family,2008,369900,4,0,6,2,0,0,0,0,0,5757.0,1442,3.666666667,3.0,2,3,4,261504.53
austin,10504 Plumewood Dr,78750,30.43099785,-97.80805206,1.98,2,True,True,True,False,True,Single Family,1977,465000,6,0,6,3,1,0,0,0,0,12196.8,3070,8.666666667000001,3.0,4,2,3,616437.75
austin,13210 Fieldstone Loop,78737,30.15935135,-97.99369049,2.01,0,True,False,True,False,False,Single Family,1998,625000,1,0,4,1,3,1,0,0,0,218671.2,2135,8.0,2.0,3,1,2,424088.3
austin,13012 Hymeadow Cir,78729,30.46317673,-97.78808594,2.21,2,True,True,True,False,True,Single Family,2012,350000,1,0,6,3,0,0,0,0,0,6098.0,1717,6.0,2.0,3,1,3,325584.16
austin,8909 Glenlake Dr,78730,30.3547554,-97.83777618,1.98,0,True,False,True,False,False,Single Family,1993,895000,2,0,3,1,0,0,0,0,0,158994.0,2835,7.0,3.0,4,1,3,632999.0
austin,11809 Palisades Pkwy,78732,30.34091187,-97.90272522,1.98,0,True,False,True,False,False,Single Family,2011,850000,2,0,3,1,0,0,0,0,0,10454.0,3522,8.333333332999999,4.0,4,2,3,662450.6
del valle,13105 Noche Clara Dr,78617,30.16669846,-97.61920166,1.98,0,True,False,True,False,False,Single Family,2007,214990,1,0,4,1,0,0,0,0,0,8363.0,2515,3.333333333,3.0,4,2,3,529030.44
austin,15208 Verela Dr,78725,30.23734283,-97.57905579,1.98,2,True,True,True,False,False,Single Family,2013,195000,3,0,7,2,0,0,0,0,0,9147.0,1488,3.0,2.0,3,1,3,286470.97
austin,10600 Plumewood Dr,78750,30.4320755,-97.80780792,1.98,0,True,False,True,False,False,Single Family,1977,559000,2,0,0,1,0,0,0,0,0,12196.8,3257,8.666666667000001,3.0,4,2,3,643487.6
austin,322 Delayne Dr,78737,30.14892197,-97.94297028,2.01,3,True,True,True,False,False,Single Family,2019,1449000,1,0,3,2,1,1,0,0,0,26571.6,4254,7.0,4.0,5,2,3,714972.75
del valle,12432 La Guardia Ln,78617,30.17095566,-97.62704468,1.98,0,True,False,True,False,False,Single Family,2004,111500,1,0,0,1,0,0,0,0,0,4965.0,1278,3.333333333,2.0,3,1,3,297277.06
austin,7406 Rockberry Cv,78750,30.38264847,-97.79722595,1.98,0,True,False,True,False,False,Single Family,1989,555000,4,0,3,1,2,1,0,0,0,9713.0,2409,7.0,2.0,3,1,3,454695.12
austin,2101 Casa Grande Dr,78733,30.34435844,-97.86545563,1.98,2,True,True,True,False,False,Single Family,1970,600000,4,0,4,2,0,0,0,0,0,18730.8,3026,8.0,4.0,4,2,4,734607.25
austin,6100 Diamondleaf Bnd,78724,30.25899887,-97.5769577,1.98,0,True,False,True,False,False,Single Family,2018,240000,1,0,3,0,0,0,0,0,0,8799.0,2095,2.666666667,3.0,4,2,3,285165.0
austin,9209 Southwick Dr,78724,30.2778511,-97.62693024,1.98,2,True,True,True,False,False,Single Family,2014,185295,6,0,3,2,1,2,0,0,0,4761.0,1510,3.666666667,2.0,3,1,4,278896.12
austin,9609 Woody Ridge Vw,78730,30.36727715,-97.8422699,1.98,0,True,False,True,False,False,Single Family,2000,895000,4,0,6,1,0,0,0,0,0,48351.6,4684,7.0,5.0,5,2,3,1206976.4
del valle,12608 Paloma Blanca Way,78617,30.1672802,-97.6267395,1.98,0,True,False,True,False,False,Single Family,2006,199000,1,0,6,1,0,0,0,0,0,6011.0,1915,3.333333333,2.0,4,1,3,357656.0
austin,13608 Hymeadow Cir,78729,30.46252251,-97.78679657,2.21,0,True,False,True,False,False,Single Family,2012,399000,1,0,2,2,0,0,0,0,0,5662.0,2624,6.0,4.0,4,2,3,443400.3
austin,400 Eagle Lookout Dr,78733,30.33200645,-97.87701416,1.98,0,True,False,True,True,False,Single Family,1983,895000,1,0,3,1,0,1,0,1,0,20473.2,4100,8.0,5.0,5,3,4,1113816.8
austin,4320 House Of York #6,78730,30.36228752,-97.8423233,1.98,0,True,False,True,False,False,Single Family,2006,1595000,1,0,4,0,0,0,0,0,0,54450.0,4813,7.0,4.0,5,1,3,1227177.8
austin,204 Honey Bee Ln,78737,30.16784668,-97.99851227,2.01,1,True,True,True,False,False,Single Family,2018,689900,10,0,3,2,0,0,0,0,0,15681.6,3599,7.0,4.0,5,2,3,431215.16
austin,6002 Vasey,78724,30.25860596,-97.57850647,1.98,0,True,False,True,False,False,Single Family,2017,192000,4,0,5,1,0,0,0,0,0,5924.0,1422,2.666666667,2.0,3,1,3,259182.95
austin,1000 Ogden Dr,78733,30.33054543,-97.86187744,1.98,0,True,False,True,False,True,Single Family,2005,599000,3,0,4,1,0,0,0,0,0,10890.0,2593,8.0,3.0,3,2,4,607978.56
del valle,11721 Morning View Dr,78617,30.15442467,-97.64842224,1.98,4,True,True,True,False,False,Single Family,2004,74000,7,0,4,2,0,0,0,1,0,5749.0,1589,3.0,3.0,3,2,3,251699.12
austin,15416 Staked Plains Loop,78717,30.49572754,-97.79673004,2.21,3,True,True,True,False,False,Single Family,2008,429000,2,0,1,3,0,0,0,0,0,8581.0,3245,8.333333332999999,4.0,5,2,3,501925.44
austin,11800 Brookwood Rd,78750,30.44147682,-97.79135895,1.98,0,True,False,True,False,False,Single Family,1976,570000,4,0,3,1,0,0,0,0,0,13068.0,2381,8.666666667000001,3.0,4,2,3,463636.62
austin,8000 Two Coves Dr,78730,30.36643982,-97.81494141,1.98,3,True,True,True,False,True,Single Family,2005,975000,2,0,4,2,0,0,0,0,0,127630.8,3563,7.0,5.0,4,3,3,946637.56
austin,260 Sand Hills Ln,78737,30.17847443,-97.98165894,2.01,3,True,True,True,True,False,Single Family,2013,525000,4,0,4,2,0,0,0,0,0,10410.0,3063,6.0,3.0,4,1,2,515455.8
austin,13300 Bright Sky Overlook,78732,30.36302567,-97.90929413,1.98,3,True,True,True,True,False,Single Family,2007,715000,4,0,7,2,2,2,0,1,0,15681.6,3400,8.666666667000001,3.0,5,2,3,573806.25
austin,2301 Cliffs Edge Dr,78733,30.30067825,-97.88904572,1.98,2,True,True,True,False,True,Single Family,1991,1125000,2,0,4,2,2,0,0,0,0,27442.8,4358,9.333333333,4.0,5,2,4,1257916.6
austin,9804 Tree Bend Dr,78750,30.42889023,-97.80779266,1.98,0,True,False,True,True,False,Single Family,2001,929900,1,0,3,1,0,0,0,0,0,20473.2,4107,8.666666667000001,4.0,4,2,3,981668.25
austin,5308 Agatha Cir,78724,30.28236008,-97.64813995,1.98,2,True,True,True,False,True,Single Family,2007,415000,3,0,4,2,1,0,0,1,0,7496.0,1810,3.666666667,3.0,3,2,4,291808.47
austin,1011 Lipan Trl,78733,30.33621788,-97.86998749,1.98,2,True,True,True,False,False,Single Family,2020,849900,2,0,5,1,0,2,0,0,0,11325.6,2810,8.0,3.0,4,2,4,608431.6
austin,317 Calistoga Ct,78732,30.34662628,-97.91096497,1.98,0,True,False,True,False,False,Single Family,2007,500000,5,0,3,1,0,0,0,0,0,11761.2,3160,8.333333332999999,4.0,4,2,3,529529.6
austin,6100 Florencia Ln,78724,30.29173279,-97.6424408,1.98,0,True,False,True,False,False,Single Family,2019,461900,2,0,3,0,0,1,0,0,0,4617.0,2445,3.666666667,3.0,3,2,4,293734.72
austin,9711 Woody Ridge Vw,78730,30.36733437,-97.84466553,1.98,3,True,True,True,True,True,Single Family,2002,1389000,1,0,6,2,0,0,0,0,0,48351.6,5462,7.0,6.0,5,2,3,1728572.2
del valle,6913 Plains Crest Dr,78617,30.15969467,-97.63793945,1.98,2,True,True,True,False,False,Single Family,2013,195000,3,0,4,2,0,0,0,0,0,4965.0,1346,3.0,2.0,3,1,3,241822.86
austin,4605 Best Way,78725,30.23742104,-97.57063293,1.98,0,True,False,True,False,False,Single Family,2011,188000,1,0,2,1,0,0,0,0,0,6194.0,1320,3.0,2.5,3,2,3,247620.84
austin,1804 Tonto Ln,78733,30.34270668,-97.86581421,1.98,2,True,True,True,False,False,Single Family,1998,425000,7,0,4,3,0,0,0,0,0,23522.4,2730,8.0,4.0,4,2,4,685546.3
austin,11512 Harpster Bnd,78717,30.48891258,-97.79928589,2.21,2,True,True,True,False,True,Single Family,2012,365000,1,0,3,3,2,2,0,2,0,10890.0,2256,8.333333332999999,3.0,3,1,3,446532.38
austin,8530 Sweet Cherry Dr,78750,30.42355728,-97.78861237,1.98,0,True,False,True,False,False,Single Family,1996,689900,1,0,0,1,0,0,0,0,0,13503.6,3753,9.0,5.0,4,2,3,1020974.3
austin,2605 Pearce Rd,78730,30.33094978,-97.82541656,1.98,2,True,True,True,True,True,Single Family,2010,3900000,2,0,6,2,2,1,2,0,0,43560.0,5827,7.0,5.0,4,2,3,3247268.8
del valle,12521 La Paz,78617,30.16666031,-97.62854004,1.98,0,True,False,True,False,False,Single Family,2007,185000,1,0,1,1,0,0,0,0,0,5227.0,1429,3.333333333,2.0,3,1,3,314323.1
austin,15313 Mimebark Way,78724,30.25503922,-97.57684326,1.98,1,True,True,True,False,False,Single Family,2006,140000,2,0,5,2,0,0,0,0,0,6969.0,867,2.666666667,1.0,2,1,3,281271.16
austin,901 El Viejo Camino,78733,30.33477211,-97.8712616,1.98,1,True,True,True,False,False,Single Family,2000,219000,1,0,2,3,0,0,0,0,0,13939.2,1512,8.0,2.0,3,1,4,334127.16
austin,11720 Springs Head Loop,78717,30.49902916,-97.79523468,2.21,2,True,True,True,True,False,Single Family,2006,359500,2,0,4,3,2,1,0,0,0,6359.0,1615,8.333333332999999,2.0,3,1,3,333479.88
austin,7100 Calpe Dr,78739,30.17547607,-97.91674042,1.98,0,False,False,False,False,False,Single Family,2016,589000,1,0,0,1,0,0,0,0,0,6969.0,2656,9.0,3.0,4,2,3,362582.0
austin,7228 Brick Slope Path,78744,30.16252518,-97.72342682,1.98,0,True,False,True,False,False,Single Family,2016,320000,1,0,4,1,0,0,0,0,0,7230.0,1869,3.666666667,2.0,3,1,3,275211.22
austin,9903 Kabar Trl,78759,30.41551781,-97.78961945,1.98,3,True,True,True,False,True,Single Family,1996,672000,3,0,7,4,2,1,0,1,0,11325.6,2798,9.0,3.0,4,2,3,727775.9
del valle,13013 Buenos Aires Pkwy,78617,30.1663208,-97.62028503,1.98,0,True,False,True,False,False,Single Family,2012,218900,2,0,3,1,0,1,0,0,0,7623.0,1833,3.333333333,3.0,3,2,3,394486.6
manor,15001 Hog Eye Rd,78653,30.286544800000005,-97.58124542,1.98,10,True,True,True,False,True,Vacant Land,2003,619900,7,0,4,2,2,1,0,1,0,87120.0,3800,2.666666667,6.0,3,1,3,1640165.4
austin,10109 Southview Hills Cv,78719,30.12606812,-97.693367,1.98,2,True,True,True,False,False,Residential,2011,253900,1,0,3,3,2,0,0,1,2,40510.8,2222,3.666666667,2.0,4,1,3,426635.34
austin,9801 Drip Rock Ln,78730,30.37289619,-97.84347534,1.98,0,True,False,True,False,False,Single Family,1998,529900,4,0,4,1,0,0,0,0,0,8363.0,2897,7.0,3.0,4,2,3,494824.75
austin,809 El Viejo Camino,78733,30.33429337,-97.87094116,1.98,0,True,False,True,False,False,Single Family,1929,565000,5,0,4,1,1,0,0,0,0,13939.2,2442,8.0,3.0,3,2,4,481273.7
austin,9521 China Rose Dr,78724,30.27807426,-97.62297821,1.98,2,True,True,True,False,False,Single Family,2014,288000,3,0,2,2,0,0,0,0,0,11761.2,2428,3.666666667,3.0,4,2,4,305955.88
austin,10500 Canyon Vista Way,78726,30.43562126,-97.8181076,1.98,0,True,False,True,False,True,Single Family,2001,569000,3,0,2,1,0,1,0,1,0,7797.0,4136,8.0,3.0,5,2,3,888081.25
del valle,12517 Sky Harbor Dr,78617,30.1680584,-97.62756348,1.98,2,True,True,True,False,False,Single Family,2007,144900,2,0,5,2,1,3,0,1,0,4965.0,1538,3.333333333,2.0,3,1,3,360617.34
austin,1076 Grassy Field Rd,78737,30.1669178,-97.99760437,2.01,0,True,False,True,False,False,Single Family,2010,495000,4,0,2,1,0,0,0,0,0,12632.4,4161,8.0,4.0,4,1,2,838864.75
austin,1724 Morning Moon Cir,78732,30.33763504,-97.91908264,1.98,3,True,True,True,False,False,Single Family,2016,755000,2,0,4,2,1,1,0,0,0,16552.8,3877,8.333333332999999,4.0,4,1,3,915941.4
austin,703 Yabers Ct,78725,30.23726082,-97.57831573,1.98,2,True,True,True,False,False,Single Family,2011,205000,1,0,5,2,0,0,0,0,0,4181.0,1252,3.0,2.0,3,1,3,272325.16
austin,11300 Shallow Water Rd,78717,30.49981117,-97.78959656,2.21,2,True,True,True,False,False,Single Family,2004,339900,2,0,3,3,1,1,0,1,0,6618.0,2129,8.333333332999999,3.0,3,2,3,350337.4
austin,2503 Tydings Cv,78730,30.32982445,-97.82640839,1.98,0,True,False,True,False,True,Single Family,1981,3275000,6,0,4,1,1,0,0,0,0,28314.0,5015,7.0,5.0,4,2,3,1372445.5
austin,10077 Circleview Dr,78733,30.3001709,-97.89348602,1.98,0,True,False,True,False,False,Single Family,1985,799000,2,0,4,1,0,0,0,0,0,13068.0,3758,9.333333333,4.0,4,2,4,1027321.3
austin,12328 Deerbrook Trl,78750,30.46271133,-97.81040192,2.21,2,True,True,True,False,True,Single Family,1978,337000,3,0,6,3,0,0,0,0,0,10193.0,2102,7.666666667,3.0,4,1,3,370456.3
del valle,6709 Plains Crest Dr,78617,30.161726,-97.63683319,1.98,0,True,False,True,False,False,Single Family,2007,194900,1,0,4,1,0,0,0,0,0,5401.0,1699,3.0,3.0,3,2,3,330745.22
austin,5807 City Park Rd,78730,30.36339951,-97.8053894,1.98,0,False,False,False,False,False,Single Family,2007,699000,6,0,0,0,0,0,0,0,0,53143.2,2439,7.0,4.0,4,1,3,325271.16
austin,5208 English Glade Dr,78724,30.27415466,-97.63211823,1.98,0,True,False,True,False,False,Single Family,2007,249900,1,0,3,1,1,2,0,0,0,5749.0,1762,3.666666667,2.0,4,1,4,286047.16
austin,7713 Bestride Bnd,78744,30.15253258,-97.71894836,1.98,2,False,True,False,False,False,Single Family,2019,444297,4,0,0,1,0,0,0,0,0,9226.0,2825,3.666666667,3.0,3,1,3,423282.0
austin,15217 Parrish Ln,78725,30.23748016,-97.57865906,1.98,2,True,True,True,False,False,Single Family,2006,200000,7,0,3,2,1,0,0,0,0,4660.0,1250,3.0,2.0,3,1,3,239604.73
austin,1154 Grassy Field Rd,78737,30.16690445,-97.99878693,2.01,3,True,True,True,False,False,Single Family,2015,578400,1,0,3,2,1,1,0,0,0,13939.2,3230,7.0,5.0,5,1,3,711703.6
austin,2503 Manana St,78730,30.33037376,-97.82723236,1.98,0,True,False,True,False,False,Single Family,1976,1300000,3,0,5,1,1,0,0,0,0,13939.2,2100,7.0,2.0,2,2,3,281643.38
austin,7213 Cherry Beam Path,78744,30.1633625,-97.72357178,1.98,2,True,True,True,False,True,Single Family,2016,400000,1,3,8,2,2,2,0,0,1,6050.0,2035,3.666666667,3.0,3,2,3,377788.2
austin,716 Santaluz Path,78732,30.33924675,-97.91750336,1.98,3,True,True,True,False,True,Single Family,2011,895000,2,0,4,2,1,0,0,1,0,25700.4,4690,8.333333332999999,6.0,5,2,3,1259493.9
austin,3106 Barton Point Dr,78733,30.29541779,-97.89690399,1.98,3,True,True,True,False,True,Single Family,1988,800000,1,0,4,2,2,3,0,2,0,13068.0,3545,9.333333333,4.0,4,2,4,1113001.4
austin,6105 Waldon Holw,78750,30.37342262,-97.78700256,1.98,0,True,False,True,True,True,Single Family,1981,495000,2,0,5,1,0,0,0,0,0,12632.4,2101,7.0,3.0,3,1,3,515676.8
austin,6708 Bridge Hill Cv,78746,30.34189796,-97.81112671,1.98,7,True,True,True,False,True,Single Family,1987,2900000,1,0,3,2,2,1,0,0,0,45302.4,5230,9.0,4.0,5,1,2,1863923.6
austin,5605 Agatha Cir,78724,30.28624153,-97.64483643,1.98,1,True,True,True,False,True,Single Family,2006,349500,5,0,2,2,1,0,0,0,0,8015.0,1665,3.666666667,3.0,3,1,4,284224.4
austin,251 Country Creek Rd,78737,30.16984749,-97.99319458,2.01,5,True,True,True,False,True,Single Family,2007,515000,5,0,2,2,2,3,0,0,0,9583.0,3350,7.0,4.0,4,1,3,696348.94
austin,1620 Morning Moon Cir,78732,30.33750153,-97.9178009,1.98,0,False,False,False,False,False,Single Family,2016,800000,1,0,0,1,0,0,0,0,0,14810.4,3614,8.333333332999999,4.0,4,1,3,409192.38
austin,12120 Labrador Bay Ct,78732,30.34455681,-97.90489197,1.98,4,True,True,True,False,False,Single Family,2012,675000,1,0,3,2,0,0,0,0,0,14374.8,4056,8.333333332999999,4.0,4,2,3,831781.56
